,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Alejandro Darío Gómez,84,84,20000000.0,47000.0,83,77,38,83,72,84,85,79,78,85,90,83,91,80,93,79,67,71,44,82,56,40,78,85,72,85,50,30,34,8,11,12,9,6
1,José Andrés Guardado Hernández,77,77,3000000.0,16000.0,74,64,55,83,69,78,78,80,79,80,65,58,79,75,87,73,71,79,59,73,73,73,69,79,70,76,72,74,75,7,10,10,11,10
2,Dries Mertens,84,84,18000000.0,86000.0,73,83,40,84,70,88,82,82,72,88,82,77,85,80,92,80,58,68,37,82,59,36,82,83,79,81,23,40,40,7,10,8,10,4
3,Ivan Perišić,83,83,22500000.0,120000.0,85,80,80,79,81,83,78,75,79,82,79,78,76,85,75,84,87,82,76,78,65,73,85,76,76,88,80,73,68,6,7,10,9,6
4,Pierre-Emerick Emiliano François Aubameyang,85,85,34500000.0,180000.0,72,87,76,78,82,78,80,76,64,81,85,89,77,84,67,82,75,68,74,79,43,48,88,74,82,83,20,29,36,6,9,15,9,9
5,Harry Kane,89,89,105500000.0,240000.0,80,93,85,84,87,83,82,65,86,84,67,70,68,92,73,92,79,83,83,86,80,44,94,87,92,92,50,36,38,8,10,11,14,11
6,Virgil van Dijk,89,89,84500000.0,220000.0,53,52,86,79,45,70,60,70,86,76,68,91,61,89,53,81,88,74,93,64,85,89,47,65,62,90,91,91,86,13,10,13,11,11
7,Jordan Pickford,82,84,26000000.0,45000.0,17,19,15,58,20,14,18,16,60,40,56,44,57,75,55,65,77,45,70,13,45,24,18,69,45,65,21,20,12,84,77,87,80,87
8,Niclas Füllkrug,76,76,7500000.0,28000.0,63,78,80,69,70,71,69,69,48,75,61,61,59,76,52,80,70,63,82,73,67,24,80,63,81,74,41,30,17,15,9,10,13,9
9,Sadio Mané,89,89,101000000.0,155000.0,78,85,84,84,75,88,77,64,71,86,91,90,93,91,88,83,87,85,72,78,75,35,90,84,75,84,42,42,38,10,10,15,7,14
10,Leon Christoph Goretzka,87,88,91000000.0,115000.0,75,82,86,86,71,84,76,75,85,86,78,78,76,87,73,85,80,86,88,86,82,86,85,84,60,82,74,84,78,13,8,15,11,9
11,Yassine Bounou,84,84,22500000.0,34000.0,15,14,14,39,13,20,12,19,44,12,37,34,47,80,29,57,48,43,69,19,25,12,10,62,24,57,20,18,15,84,81,76,84,86
