,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Fabio Borini,75,75,4700000.0,26000.0,74,73,74,75,75,77,72,61,62,76,76,72,78,77,67,76,71,69,65,72,72,30,79,72,78,76,68,30,26,11,6,8,12,6
1,박태민 Tae Min Park,64,64,inf,1000.0,63,47,51,56,40,56,44,53,52,57,78,76,75,62,60,55,71,74,68,57,61,61,54,52,47,55,52,62,60,15,12,11,15,9
2,郑铮,68,68,inf,8000.0,64,58,56,70,48,64,67,64,64,67,74,73,66,63,75,59,75,70,75,54,66,69,58,69,59,59,70,70,67,10,11,8,8,14
3,Bernd Leno,80,80,14000000.0,50000.0,9,9,13,50,10,16,9,8,48,35,55,52,52,75,44,55,71,43,70,14,28,25,7,56,23,63,27,15,18,81,78,73,79,83
4,Andriy Yarmolenko,75,75,4500000.0,1000.0,78,77,69,77,74,80,81,75,74,80,55,61,64,79,63,82,36,51,75,79,76,54,77,76,85,74,37,35,30,9,5,6,5,14
5,Wahbi Khazri,75,75,4800000.0,24000.0,78,77,54,75,72,75,79,78,67,77,66,71,77,76,77,82,34,70,70,78,74,53,77,76,83,80,31,46,30,6,7,11,11,6
6,Dejan Lovren,78,78,0.0,0.0,59,33,80,68,42,63,35,18,66,66,52,53,50,75,41,63,79,64,81,34,84,80,21,56,52,69,76,82,83,14,14,13,10,7
7,Kevin Kampl,80,80,17500000.0,58000.0,72,62,34,87,68,81,80,75,80,82,79,65,90,81,82,74,67,86,47,72,66,75,70,80,64,82,70,60,62,13,11,7,6,16
8,Daniel William John Ings,79,79,17500000.0,95000.0,66,82,78,75,76,77,72,70,61,79,75,69,76,82,77,82,77,73,69,82,67,46,83,72,81,82,38,45,34,10,13,12,16,6
9,David Olatukunbo Alaba,86,86,55500000.0,220000.0,83,63,77,89,67,77,77,85,80,85,79,79,76,88,78,82,81,74,78,78,78,87,73,78,79,85,89,84,83,5,7,14,15,9
10,Marcel Büchel,70,70,1100000.0,3000.0,60,48,48,77,58,69,64,58,68,73,76,65,75,66,84,67,72,80,63,65,68,72,66,67,56,65,60,62,62,8,4,3,7,7
11,Leandro Jones Johan Bacuna,68,68,1200000.0,14000.0,66,59,60,68,69,70,76,69,68,69,79,79,76,63,72,78,72,81,82,64,74,63,61,68,68,64,57,69,66,15,8,14,16,15
12,Dušan Tadić,83,83,22500000.0,30000.0,88,83,66,86,80,83,85,79,80,86,66,67,73,83,83,79,59,84,81,77,56,41,85,88,84,87,51,34,26,11,11,14,9,16
13,Anthony Lopes,82,82,16000000.0,60000.0,19,18,16,32,13,15,15,14,31,21,63,64,67,82,62,53,82,36,73,18,45,25,9,48,16,65,13,15,13,84,78,71,80,86
14,Hans Vanaken,80,80,20500000.0,34000.0,77,82,83,84,79,78,78,75,80,82,36,50,57,78,40,76,52,88,76,75,57,61,84,84,80,86,58,55,50,13,6,9,15,11
15,Cristian Tello Herrera,77,77,10000000.0,10000.0,74,71,47,76,71,77,80,78,72,75,87,90,79,71,81,79,71,71,60,69,48,39,75,70,58,71,55,49,42,15,12,9,7,13
16,Lucas Digne,82,82,27500000.0,100000.0,88,60,72,81,68,78,83,83,73,82,80,76,74,81,78,83,90,85,69,76,76,80,73,75,60,81,76,78,80,6,12,9,6,13
17,Jeffrey Schlupp,76,76,7500000.0,51000.0,65,69,61,73,66,78,62,48,68,75,83,84,75,78,76,78,78,77,75,68,74,72,76,70,67,68,70,77,74,9,7,8,10,9
