,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Robin van Persie,78,78,5500000.0,20000.0,74,79,74,76,84,80,84,81,72,86,59,49,73,79,57,80,50,52,67,77,41,31,85,80,84,85,30,32,21,9,10,5,7,8
1,Arjen Robben,79,79,5500000.0,11000.0,75,78,48,79,83,86,88,79,72,86,74,73,78,73,84,80,51,50,65,84,44,35,84,77,78,85,30,24,24,17,14,14,8,12
2,Diego Orlando Benaglio,74,74,1500000.0,15000.0,14,12,15,32,12,16,15,13,31,22,37,41,44,71,47,46,71,38,75,14,38,22,7,37,23,65,10,13,14,71,79,61,77,71
3,Dean Marney,64,64,inf,2000.0,64,56,65,67,63,60,65,62,65,64,48,47,57,66,63,67,68,48,70,61,80,66,57,64,56,68,64,63,62,15,8,9,9,8
4,Edmond Fayçal Tapsoba,81,86,35000000.0,49000.0,39,57,82,80,33,66,54,32,78,74,74,67,66,79,64,74,78,75,83,30,74,83,34,66,77,80,82,86,77,5,10,13,7,15
5,Luca Unbehaun,65,77,1500000.0,700.0,8,6,10,29,7,10,8,9,28,19,39,44,58,64,62,52,83,30,68,6,19,13,5,45,11,39,8,10,11,59,62,69,64,68
6,Sacha Boey,72,76,3200000.0,26000.0,62,36,48,67,38,69,53,45,50,67,84,86,84,65,79,56,66,83,62,41,58,69,61,52,49,59,67,71,69,10,11,13,10,6
7,Wesley Fofana,79,86,33000000.0,67000.0,39,29,74,70,40,61,39,38,66,67,69,80,61,76,58,48,78,67,80,37,79,84,42,47,48,70,79,82,80,14,12,9,14,6
8,Josip Stanišić,72,81,5000000.0,27000.0,65,39,72,67,29,62,57,23,48,66,68,73,66,68,63,48,60,69,70,32,68,70,43,44,37,54,72,73,71,11,6,10,9,12
9,Marley Aké,70,77,3200000.0,36000.0,65,60,55,68,57,78,56,56,60,76,79,85,79,70,78,70,62,69,51,64,48,36,58,60,63,58,34,39,40,14,15,10,13,10
10,Luis Mario Díaz Espinoza,68,73,1800000.0,3000.0,65,55,43,64,63,72,72,56,56,64,90,90,86,62,72,73,61,68,62,57,60,19,63,60,60,60,30,33,29,5,8,7,8,7
11,Tanguy Coulibaly,69,80,3100000.0,9000.0,66,68,38,65,59,78,68,41,47,74,81,77,85,50,84,61,53,63,60,36,63,38,66,66,57,56,48,42,37,8,12,5,6,14
12,Brennan Price Johnson,75,85,12500000.0,43000.0,72,76,58,67,68,78,64,43,63,74,87,89,88,65,66,70,40,78,52,67,48,23,68,71,67,70,41,42,53,14,7,13,5,13
13,Milan Fabrizio van Ewijk,73,81,6500000.0,5000.0,69,48,53,64,48,69,50,37,48,65,91,93,77,64,73,68,70,83,66,49,66,67,50,51,41,65,64,72,67,11,13,14,12,6
