,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Bassala Sambou,60,64,inf,2000.0,43,56,57,51,49,60,45,40,40,60,75,85,72,56,70,62,72,56,82,54,68,31,55,54,58,58,29,37,33,7,14,7,7,10
1,Cameron Jake Borthwick-Jackson,64,66,inf,2000.0,62,42,57,60,41,61,67,48,57,63,68,68,57,61,58,53,71,72,75,44,67,59,56,60,46,58,59,61,60,6,11,8,11,9
2,Umar Sadiq Mesbah,77,82,15500000.0,33000.0,51,80,74,72,65,76,62,45,48,75,81,86,66,70,43,81,84,72,90,69,42,19,71,61,72,67,37,20,19,11,9,13,11,9
3,Rafael Mir Vicente,79,83,24500000.0,33000.0,69,83,79,74,80,70,64,61,52,75,73,83,62,74,65,83,78,73,85,75,69,39,80,64,75,70,42,43,35,12,11,15,10,6
4,Adalberto Peñaranda Maestre,69,72,1800000.0,8000.0,63,67,64,65,71,70,65,63,56,71,78,79,75,65,62,70,70,54,71,67,64,36,65,66,77,64,26,37,31,6,14,13,8,6
5,Alban Lafont,80,85,25500000.0,21000.0,13,6,13,54,9,14,13,12,51,10,48,45,60,71,53,51,73,40,70,9,20,11,4,56,16,61,20,14,12,83,77,68,77,86
6,Francisco José Sánchez Rodríguez,72,73,2800000.0,7000.0,70,73,43,68,60,73,75,73,67,71,78,74,79,65,79,69,33,70,43,75,40,44,69,75,70,72,36,46,37,12,9,9,8,8
7,Maximilian Wöber,75,80,7500000.0,20000.0,63,41,77,71,34,62,65,69,68,67,68,76,65,72,55,67,81,77,83,62,78,70,56,60,58,67,75,75,77,13,13,14,14,8
8,Saman Ghoddos,68,68,1200000.0,18000.0,67,68,64,71,68,66,65,72,62,71,63,55,67,66,70,78,58,68,67,72,65,46,68,70,62,72,54,52,44,10,11,6,13,9
9,Ruslan Malinovskyi,82,82,30500000.0,73000.0,79,74,74,85,70,83,85,86,81,86,76,76,69,79,73,92,74,82,81,88,78,66,80,83,84,75,55,72,50,6,6,12,15,13
10,Daniel Andreas Sundgren,71,71,0.0,0.0,64,44,57,66,38,60,54,29,60,63,71,73,66,66,68,62,58,91,64,48,87,66,63,52,69,65,69,68,67,14,6,7,10,10
11,이호승 李昊乘,66,66,inf,2000.0,10,18,13,25,17,11,12,14,15,18,33,23,36,63,35,20,41,26,64,16,16,21,18,57,16,61,12,10,12,65,65,63,65,65
12,Santiago Lionel Ascacíbar,74,78,5500000.0,22000.0,51,39,47,69,47,65,47,41,65,67,74,64,81,73,88,53,83,85,57,64,90,79,31,61,48,71,76,78,77,6,10,5,14,9
13,Luke Amos,67,72,1500000.0,11000.0,57,49,44,72,36,65,54,48,71,67,57,55,66,67,70,62,65,66,57,64,67,65,57,66,45,66,62,68,64,11,8,14,12,9
14,허용준 许榕俊,67,67,1000000.0,3000.0,65,69,71,64,56,62,51,44,57,61,65,71,71,63,81,66,60,64,82,61,44,26,69,59,57,59,39,26,24,15,6,7,6,14
