,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Marlon Lourival Nideiro Cintra,73,73,3300000.0,28000.0,71,64,42,75,74,75,73,69,60,74,82,72,88,80,85,59,70,69,45,56,39,36,72,74,68,74,33,24,33,11,9,7,7,9
1,Alvin Severino Sousa Diniz,73,73,3300000.0,12000.0,73,62,61,75,72,74,71,72,61,75,73,65,66,82,62,77,55,71,77,74,54,33,70,76,66,74,16,31,32,12,16,7,15,9
2,Luan Vágner Boas Macedo,79,79,21000000.0,32000.0,42,81,76,74,76,82,79,60,56,81,86,80,82,85,73,75,87,79,63,82,43,20,82,75,74,73,27,20,19,9,12,8,10,9
3,Jay-Roy Grot,67,74,2100000.0,4000.0,62,61,63,62,57,66,58,43,59,62,65,86,50,61,47,84,76,75,89,67,73,48,63,56,42,58,41,50,41,11,11,10,9,5
4,Vajebah Sakor,62,65,inf,1000.0,56,48,63,65,43,60,52,40,61,63,65,58,61,59,72,57,67,66,73,55,70,66,59,62,41,68,59,68,59,7,7,9,10,7
5,Abdulelah Saad Hameed Al-Malki,69,70,1400000.0,16000.0,56,54,56,70,47,66,51,43,68,66,66,71,61,65,72,69,69,78,71,60,76,67,57,62,45,56,65,68,71,12,8,12,12,6
6,Philana Tinotenda Kadewere,73,74,3600000.0,46000.0,64,76,69,72,69,74,67,57,60,74,74,75,78,71,66,78,78,64,71,68,59,30,76,68,73,75,34,39,35,12,9,14,8,15
7,Conor Florin Davis,56,59,inf,550.0,33,56,55,48,48,55,50,50,35,54,69,65,75,56,81,53,78,56,66,51,49,19,52,52,50,47,30,23,21,13,8,7,6,12
8,Alan Mozo Rodríguez,75,79,7500000.0,11000.0,77,46,56,70,35,75,81,38,70,74,85,83,85,70,73,66,73,84,72,42,85,68,70,74,47,72,65,73,72,6,12,9,7,13
9,Alexis Francisco Peña López,64,68,inf,9000.0,41,33,61,63,39,32,38,27,54,58,54,54,57,59,46,59,71,66,77,43,79,61,27,39,52,59,57,62,61,11,13,14,15,9
10,Zachary Elbouzedi,62,68,inf,1000.0,52,53,41,58,50,61,52,59,57,62,85,87,74,53,68,54,55,61,57,52,41,33,55,54,54,61,31,35,41,6,11,13,10,7
11,Paolo Ghiglione,69,71,1700000.0,6000.0,74,50,58,67,50,70,49,40,60,70,76,83,64,69,59,60,41,55,72,42,62,67,70,64,59,64,63,68,68,7,13,7,7,14
12,Thiago dos Santos,70,70,1300000.0,5000.0,59,43,66,70,38,70,48,45,65,67,63,60,51,64,63,59,74,63,77,35,84,70,35,58,48,64,72,73,71,15,11,6,14,8
13,Franck Yannick Kessié,84,86,47500000.0,165000.0,66,73,68,83,60,78,61,54,75,84,77,79,70,81,77,84,72,93,86,78,84,84,74,76,88,84,85,84,78,9,11,12,12,10
14,Nahitan Michel Nández Acosta,74,75,4900000.0,5000.0,61,66,57,75,50,77,51,52,69,75,80,80,81,75,83,74,80,90,72,65,85,75,73,73,55,80,71,75,67,8,8,14,5,15
15,Hugo José Rama Calviño,67,72,1500000.0,4000.0,65,64,39,67,67,70,71,76,66,71,61,55,70,71,67,71,30,49,59,68,51,62,73,72,51,65,35,60,45,12,13,6,12,7
16,Charles Traoré,68,68,1000000.0,9000.0,61,24,65,56,29,64,37,40,58,67,67,69,66,58,61,45,84,76,74,37,75,69,51,48,32,50,71,68,67,13,9,11,12,7
17,Zelimkhan Bakaev,74,77,5500000.0,41000.0,73,70,46,73,52,79,69,65,69,70,86,85,76,73,75,70,49,65,62,69,54,21,71,77,63,67,33,33,29,12,11,14,7,8
18,Gorka Guruzeta Rodríguez,70,72,2000000.0,14000.0,55,73,72,70,59,72,58,44,62,71,69,68,72,64,65,67,71,63,75,64,49,20,68,66,71,54,26,17,20,12,14,11,10,5
19,Emre Mor,73,75,4000000.0,39000.0,60,61,46,67,68,86,73,62,62,78,91,84,93,64,94,67,69,63,49,68,68,35,65,62,56,69,40,36,33,13,10,7,13,6
20,Jason Eyenga-Lokilo,66,72,1400000.0,3000.0,58,58,40,61,45,66,62,67,56,66,83,77,88,65,87,61,49,61,50,58,41,29,62,65,55,53,19,28,27,6,6,7,12,13
21,Lee Grace,64,65,inf,1000.0,22,25,60,59,20,52,29,25,54,55,49,53,45,63,37,35,80,67,79,22,62,61,20,32,31,64,65,64,64,13,14,6,7,6
22,Romain Perraud,75,79,7500000.0,36000.0,75,65,62,75,70,75,72,71,72,74,74,67,73,76,80,84,56,76,64,78,85,75,76,71,60,69,73,73,70,6,7,10,11,13
23,Jorge Enrique Flores Yrahory,67,67,inf,500.0,68,45,65,61,30,55,52,32,52,66,69,72,71,60,77,32,74,69,58,30,47,65,56,49,34,57,65,67,60,14,6,12,13,10
24,Gonzalo Ariel Montiel,79,81,20000000.0,28000.0,74,56,71,74,41,73,59,39,66,74,84,83,82,76,75,65,80,93,72,59,87,78,77,70,75,75,76,75,74,6,10,11,5,6
25,Emmanuel Iyoha,68,71,1700000.0,9000.0,60,68,55,62,59,71,61,40,43,70,77,69,72,69,54,70,60,79,77,63,31,30,72,46,56,67,30,30,20,11,14,13,5,14
26,Brahim Abdelkader Díaz,78,86,31500000.0,110000.0,66,69,30,83,55,82,74,61,74,83,81,75,89,72,91,70,66,65,44,71,41,30,73,78,58,72,40,23,21,13,9,13,10,6
27,Dodi Lukébakio,74,77,6000000.0,22000.0,66,71,55,68,66,80,68,65,60,77,82,83,77,74,71,81,68,64,68,70,28,26,68,67,75,72,31,29,24,9,7,14,11,12
28,Reiss Nelson,73,80,6000000.0,51000.0,67,68,39,72,55,78,66,67,58,77,85,84,82,65,80,67,41,70,53,54,42,42,69,71,60,60,31,37,37,12,12,11,11,15
29,Axel Tuanzebe,74,78,5500000.0,60000.0,52,26,71,75,41,66,45,37,70,70,74,87,66,74,66,53,74,63,75,34,76,73,52,61,50,77,73,75,73,5,8,5,13,12
30,Aly Keita,66,66,inf,1000.0,12,8,12,28,8,11,12,12,25,15,28,25,38,60,40,48,62,28,50,8,25,14,9,45,18,54,20,11,11,67,62,64,65,69
31,Lloyd Kelly,73,80,5500000.0,28000.0,64,34,71,67,35,67,44,42,65,71,68,75,62,70,63,50,71,71,78,41,73,72,58,59,45,69,73,76,74,7,8,8,11,12
32,Tomás Pochettino,73,73,3300000.0,8000.0,75,62,52,75,50,76,73,73,75,75,74,67,76,70,77,72,68,70,71,72,67,61,68,79,62,75,63,67,65,9,13,11,14,11
33,James Justin,76,79,9500000.0,52000.0,73,53,65,72,42,73,60,60,65,74,77,85,67,74,70,54,64,77,68,40,66,70,66,67,43,66,73,77,75,13,7,6,5,14
34,Anthony Kenneth Evans,65,71,1100000.0,3000.0,63,65,59,67,58,66,67,65,64,69,68,69,67,62,74,68,52,78,63,65,65,53,65,65,62,63,44,57,49,10,11,11,15,7
35,Fabian Reese,71,74,2600000.0,11000.0,75,59,64,66,47,70,59,43,61,68,81,90,68,64,59,75,70,84,77,68,72,39,66,68,66,53,45,41,44,12,9,13,6,8
36,Fabian Schleusener,69,69,1400000.0,8000.0,64,67,62,64,69,68,57,39,44,66,76,78,69,69,67,72,75,73,76,56,51,26,72,57,52,63,29,22,20,6,9,14,7,8
37,Ruon Kuk Tongyik,62,64,inf,2000.0,24,23,60,59,20,64,27,26,39,57,64,60,37,59,51,36,86,76,87,21,40,65,25,27,30,65,60,60,56,9,14,7,14,12
38,Ronaël Julien Pierre-Gabriel,73,77,4099999.9999999995,17000.0,68,41,64,67,43,69,60,35,59,69,69,76,68,69,71,57,89,72,72,53,65,70,58,54,56,65,72,74,72,11,10,10,6,10
