,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Oliver Skipp,77,84,20000000.0,49000.0,52,41,51,78,38,69,61,42,76,74,67,63,65,76,74,63,61,73,66,45,80,78,54,71,54,74,77,77,78,8,12,9,7,5
1,Joseph Martin Paintsil,72,76,3400000.0,12000.0,65,70,51,65,53,74,65,44,55,70,91,87,92,68,89,68,91,77,78,69,47,31,70,60,64,69,32,28,37,15,10,8,6,14
2,Mohamed Youcef Belaïli,76,76,7000000.0,20000.0,75,71,38,72,73,81,82,59,67,80,78,80,75,69,79,81,44,68,70,75,67,29,69,71,67,78,24,24,21,14,10,8,12,11
3,Lutsharel Geertruida,77,85,22500000.0,8000.0,70,61,80,74,31,72,56,30,68,75,76,78,74,69,72,49,89,78,78,42,70,72,64,68,40,75,74,79,78,12,11,13,12,10
4,Patson Daka,77,81,15500000.0,68000.0,51,82,67,68,73,74,65,54,61,76,87,92,79,77,74,76,89,76,67,71,63,17,80,53,75,69,18,24,16,8,6,9,5,11
5,Jonas Older Wind,76,82,12000000.0,38000.0,58,77,81,75,64,73,64,65,70,78,67,66,70,73,69,77,72,78,86,68,67,34,76,76,76,73,35,29,22,7,10,10,11,9
6,Mehdi Taremi,81,81,25500000.0,22000.0,70,83,74,82,75,81,74,49,67,85,79,77,74,84,65,80,74,82,79,72,46,23,85,84,76,83,38,41,25,9,11,9,15,8
7,Sergio Gómez Martín,74,83,9000000.0,53000.0,77,67,47,74,69,76,75,76,69,75,76,65,85,73,83,72,71,76,58,70,68,73,72,76,78,73,70,72,70,11,7,9,11,10
8,Mohamed Lamine Bayo,75,80,8500000.0,28000.0,57,78,70,66,73,75,69,51,46,75,69,70,67,77,54,78,57,60,73,70,38,23,77,62,73,75,24,19,16,14,14,5,11,14
9,Perr Schuurs,76,83,14000000.0,31000.0,69,57,73,74,52,66,68,71,75,72,58,75,57,74,36,84,73,75,77,70,70,80,44,68,57,68,75,80,78,10,13,9,7,6
10,Nasser Eissa Shafi Al-Dawsari,67,75,2200000.0,10000.0,72,55,55,72,38,66,66,47,69,69,72,75,82,61,67,69,67,67,58,65,55,62,58,65,44,63,60,59,60,14,13,12,14,15
11,守田 英正,77,78,12000000.0,15000.0,70,69,47,78,30,76,72,47,79,76,69,66,70,78,69,67,59,80,74,68,70,79,74,75,48,71,71,77,71,6,10,13,7,8
12,Yahia Fofana,69,80,2700000.0,5000.0,11,5,14,15,6,7,11,10,24,12,40,43,35,65,29,49,58,26,77,6,25,10,4,30,11,22,11,11,14,70,66,65,66,70
13,Christoph Baumgartner,78,84,22500000.0,32000.0,62,76,65,79,74,82,65,52,75,79,82,70,81,77,79,73,63,67,49,64,62,34,75,78,65,75,31,54,49,10,11,9,14,11
14,Ivica Ivušić,73,76,0.0,0.0,12,9,10,18,7,12,13,12,25,18,42,40,56,73,48,54,70,36,71,6,33,8,7,45,12,51,20,13,11,73,71,72,70,73
15,Musa Barrow,77,83,17000000.0,31000.0,65,77,63,76,60,81,60,56,58,79,82,85,78,75,57,76,53,73,68,76,40,20,77,72,58,70,45,20,16,8,6,14,14,12
16,Stephen Antunes Eustáquio,77,82,14000000.0,13000.0,72,55,55,78,57,70,74,65,75,75,69,65,72,77,73,69,76,82,69,67,68,78,65,76,64,76,73,76,73,6,5,13,7,11
17,Cyrill Akono,63,71,1100000.0,650.0,41,66,63,51,53,62,59,41,54,63,69,72,54,63,58,57,62,60,72,59,66,26,61,55,57,61,24,23,24,9,10,14,11,12
18,Benoît Badiashile Mukinayi,77,85,22000000.0,31000.0,48,38,78,78,31,58,56,34,77,67,54,66,42,76,35,70,78,64,84,47,69,78,47,68,46,75,78,78,74,8,7,5,15,8
19,Josha Mamadou Karaboue Vagnoman,71,79,4000000.0,10000.0,64,47,66,68,33,69,56,30,59,67,83,85,67,67,65,52,56,76,83,38,70,65,60,57,36,59,65,68,62,12,13,14,10,8
20,Johan Stiven Carbonero Balanta,72,81,5500000.0,13000.0,58,69,41,60,51,77,48,45,51,73,84,92,88,66,75,67,54,82,59,66,42,27,70,67,58,67,29,25,27,9,15,10,10,10
21,Ricard Puig Martí,75,83,12500000.0,8000.0,60,63,49,80,56,80,66,51,77,80,68,63,82,73,85,66,55,65,33,68,65,61,64,80,55,77,53,65,53,12,15,14,12,9
