,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Mohammed Ibrahim Kanoo,72,73,2700000.0,26000.0,66,66,69,74,56,72,56,52,75,72,70,79,74,69,61,76,67,81,76,72,68,66,68,66,62,67,70,71,62,10,15,9,13,11
1,Óscar David Romero Villamayor,76,76,7500000.0,18000.0,73,67,54,77,55,80,77,74,78,78,75,74,82,71,82,73,71,77,60,74,64,65,72,79,69,75,66,67,62,8,7,14,14,10
2,Hassane Kamara,75,75,5000000.0,16000.0,71,57,52,72,47,74,66,41,68,71,86,83,83,71,92,68,66,80,73,57,77,72,68,66,46,74,69,72,74,8,9,16,9,13
3,Clément Nicolas Laurent Lenglet,78,80,15000000.0,105000.0,55,39,77,83,37,57,59,31,75,72,68,68,61,77,58,58,83,71,79,46,75,78,54,66,49,79,80,75,72,10,10,9,12,7
4,Antonio Barreca,69,70,1500000.0,2000.0,75,21,65,65,33,70,70,21,57,70,70,70,74,63,76,53,63,61,61,42,59,69,58,58,22,66,62,67,69,11,7,9,13,15
5,Rafael Rogério da Silva,74,75,5000000.0,19000.0,69,73,62,71,72,78,72,66,52,76,84,76,81,69,79,76,68,76,72,71,52,29,72,71,71,67,40,49,38,14,15,13,7,16
6,Demarai Gray,77,78,12500000.0,40000.0,74,77,31,71,54,84,72,60,58,82,87,86,81,68,78,82,51,70,59,75,41,25,74,72,61,73,42,45,31,6,11,11,13,10
7,Brandon Joel Gaetano Borrello,67,67,1100000.0,4000.0,65,62,39,62,59,71,65,40,53,66,75,66,75,65,78,71,53,75,69,64,61,23,63,63,57,60,22,30,21,13,16,11,6,10
8,Ryan Jared Thomas,73,73,0.0,0.0,66,65,42,75,61,76,62,63,73,77,75,68,75,72,74,68,77,72,60,63,73,72,69,74,63,72,62,58,59,10,12,6,8,9
9,Érick Gabriel Gutiérrez Galaviz,76,77,8500000.0,18000.0,70,68,59,78,65,74,72,67,77,77,69,68,74,73,74,77,56,79,67,73,64,74,69,78,67,76,71,71,72,7,14,10,8,16
10,Naby Keïta,81,82,29500000.0,115000.0,63,74,42,84,75,85,64,67,75,86,77,63,88,80,90,76,52,72,62,75,78,76,74,81,58,83,69,73,67,7,14,15,14,9
11,Jack Stacey,73,75,3500000.0,33000.0,72,51,64,69,45,71,62,40,61,70,74,73,73,68,70,62,69,78,70,56,65,69,67,65,47,65,67,71,70,6,11,11,13,13
