,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Rodrigo Riquelme Reche,71,82,4200000.0,24000.0,67,69,46,67,61,75,65,44,64,72,78,76,78,68,80,65,55,55,43,66,58,44,69,72,55,66,37,32,38,9,10,8,9,12
1,Devid Eugene Bouah,51,63,inf,500.0,47,22,44,42,29,53,48,41,35,33,59,56,50,52,70,28,55,59,52,22,45,51,47,39,39,47,41,48,50,14,5,11,13,11
2,Joris Chotard,74,82,8500000.0,14000.0,68,52,58,77,40,75,66,57,71,74,67,68,76,73,70,61,69,77,61,53,75,75,62,71,55,69,72,73,66,11,6,7,14,10
3,Nicolás Melamed Ribaudo,73,83,7000000.0,11000.0,67,67,54,73,63,76,70,66,65,75,81,79,85,68,84,65,59,58,52,64,63,40,68,76,65,72,42,40,38,11,8,10,12,11
4,Calvin William Ramsay,64,81,1400000.0,5000.0,69,33,50,58,27,65,61,54,55,67,77,79,75,55,66,66,61,71,65,43,64,56,57,60,42,60,56,59,57,13,8,9,9,8
5,Issa Kaboré,72,83,5000000.0,43000.0,70,22,55,67,22,72,46,29,65,69,87,90,79,70,72,42,83,72,66,26,76,62,59,58,24,54,64,67,68,10,8,9,14,13
6,Félix Alexandre Andrade Sanches Correia,68,80,3000000.0,26000.0,68,58,41,68,66,74,72,49,62,70,79,84,84,61,76,64,59,67,54,55,48,24,56,56,57,67,28,38,32,10,9,13,10,6
7,Tomás Aresta Branco Machado Ribeiro,69,80,2900000.0,6000.0,35,22,69,63,25,36,32,27,59,61,65,69,59,66,58,66,82,73,73,28,76,68,29,38,44,61,69,70,67,6,5,10,14,14
8,Luke James Cundle,60,74,inf,3000.0,55,56,38,66,51,58,51,52,65,59,74,60,76,58,81,59,50,59,32,58,60,52,56,60,47,60,50,55,50,14,12,6,6,13
9,Malthe Højholt,67,77,2200000.0,4000.0,40,41,46,68,36,64,43,33,64,69,63,64,63,68,71,54,57,74,66,41,66,64,59,62,42,72,66,66,63,10,10,8,6,13
10,Byron David Castillo Segura,76,81,11000000.0,1000.0,72,56,67,68,40,65,46,55,59,69,85,89,78,67,89,60,66,90,59,52,54,75,70,65,50,69,70,73,66,6,12,9,10,6
11,Tyler Burey,65,74,1600000.0,3000.0,54,64,63,57,57,66,63,55,49,64,82,79,78,64,63,70,70,67,64,62,69,25,63,55,55,59,33,40,44,10,6,7,7,9
12,Chem Campbell,62,78,1000000.0,8000.0,57,55,42,58,54,66,64,63,54,65,77,74,76,53,74,64,59,55,53,59,55,31,52,56,57,56,42,45,43,11,11,12,7,7
13,Charlie Cresswell,68,81,2700000.0,7000.0,33,23,73,69,24,46,25,30,60,62,54,51,37,55,53,39,80,65,83,23,71,65,24,33,39,60,65,67,64,11,11,13,10,11
14,Ricky-Jade Jones,63,78,1100000.0,2000.0,49,66,54,55,57,62,61,43,46,56,92,91,82,57,61,63,58,64,64,59,56,28,59,54,59,56,23,25,26,14,7,8,10,8
15,Tayvon Gray,65,77,1600000.0,1000.0,57,25,43,60,24,64,52,25,45,60,79,77,76,60,64,34,73,69,63,30,54,60,50,44,36,58,65,66,58,5,12,6,14,10
16,Heitor Rodrigues Fonseca,68,77,2600000.0,4000.0,68,35,50,71,38,73,44,48,62,68,77,79,74,65,75,33,55,62,50,30,55,58,47,48,48,49,60,66,69,13,6,13,8,13
17,Reinier Jesus Carvalho,70,80,3500000.0,44000.0,58,67,59,72,70,77,72,55,57,74,73,66,77,66,70,71,54,66,67,61,60,31,67,64,65,73,42,47,40,13,8,13,5,11
18,Melvin Michel Maxence Bard,74,81,8000000.0,22000.0,75,45,59,73,40,73,65,33,63,75,72,80,74,69,79,66,68,71,68,52,72,72,68,62,45,67,71,71,72,12,12,5,7,14
19,Douglas Matías Arezo Martínez,68,81,2900000.0,3000.0,54,66,66,57,74,69,48,60,46,70,74,59,70,71,73,78,72,63,58,74,59,40,68,61,63,63,28,36,30,8,6,12,10,9
20,Sven Mijnans,68,76,2700000.0,4000.0,66,58,56,71,49,69,61,46,66,70,74,60,75,62,67,68,57,79,61,65,57,55,66,64,45,57,55,59,55,13,10,14,13,10
21,Kwadwo Kyeremeh Baah,60,78,inf,4000.0,49,52,42,52,41,62,45,46,47,59,87,83,75,56,78,64,54,52,61,60,50,28,54,55,48,58,30,32,24,10,6,14,7,14
22,Loïc Badé,73,81,6500000.0,26000.0,31,25,72,70,24,58,35,23,59,71,54,59,52,65,41,59,75,67,84,25,71,72,33,57,33,73,72,77,71,7,6,14,7,7
23,Pablo Gozálbez Gilabert,66,77,1900000.0,7000.0,53,70,61,67,53,70,63,61,66,71,61,55,66,55,79,65,61,49,46,65,54,52,64,68,55,52,50,43,44,11,10,12,10,5
24,Anis Ben Slimane,67,73,1600000.0,4000.0,45,59,50,70,47,69,59,51,67,70,68,65,66,68,66,64,65,84,77,59,62,58,67,67,49,65,59,59,56,11,12,8,5,14
