,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Lukas Nmecha,78,83,21500000.0,44000.0,58,79,74,76,71,77,61,48,59,80,78,86,73,77,65,80,79,78,79,71,71,37,77,68,81,71,43,33,27,9,11,11,8,6
1,Niklas Bernd Dorsch,77,82,14500000.0,23000.0,65,66,61,80,65,77,63,63,77,80,74,70,80,75,84,82,77,77,69,80,78,71,64,74,62,73,75,76,71,12,9,5,9,5
2,Tammy Bakumo-Abraham,82,86,44000000.0,77000.0,53,84,86,77,80,80,55,55,53,82,80,85,61,84,53,80,73,79,85,71,68,25,83,73,79,82,40,29,20,12,7,8,13,13
3,Justin Bijlow,78,85,24000000.0,8000.0,10,10,11,33,10,11,10,10,44,21,58,58,56,77,32,59,67,30,70,10,22,10,10,58,16,54,16,12,14,80,75,78,74,78
4,Denzel Justus Morris Dumfries,82,84,34500000.0,73000.0,77,67,84,76,38,72,69,35,71,75,78,87,69,82,60,68,90,92,89,54,83,78,74,59,48,74,76,79,77,10,10,7,13,14
5,Aaron Ramsdale,82,86,34500000.0,62000.0,15,14,15,54,16,18,17,16,54,35,47,50,53,80,49,64,66,35,59,15,35,24,18,64,25,65,20,16,15,83,77,85,78,84
6,Akram Hassan Afif,76,78,0.0,0.0,72,74,48,75,69,79,76,59,70,75,87,87,81,68,72,70,69,72,51,65,37,27,73,69,76,78,28,36,28,7,14,8,5,10
7,Patrik Schick,84,86,53000000.0,88000.0,64,84,85,78,80,83,78,56,64,85,74,82,83,82,67,82,75,69,83,80,65,25,86,74,61,84,44,24,19,11,15,8,9,14
8,João Pedro Neves Filipe,76,83,15000000.0,46000.0,72,74,60,72,66,79,75,68,68,78,85,87,89,66,80,72,73,69,57,73,56,37,70,74,59,73,28,41,25,14,7,14,5,11
9,Nanitamo Jonathan Ikoné,77,81,15000000.0,47000.0,73,64,39,73,59,84,78,72,64,79,90,89,92,73,82,73,34,72,55,68,65,34,72,76,70,76,32,36,36,9,8,13,8,14
10,Federico Chiesa,84,87,57500000.0,140000.0,75,80,50,78,80,89,78,62,72,82,91,91,88,86,81,86,53,85,70,84,69,30,84,77,62,81,65,44,44,6,7,8,9,7
11,Christian Michael Kouamé Kouakou,75,80,8500000.0,42000.0,63,75,77,70,66,78,52,45,58,75,78,87,77,73,68,73,85,76,71,66,71,36,78,69,61,70,34,38,32,15,13,6,7,14
12,Dominik Szoboszlai,80,87,43000000.0,43000.0,81,75,58,81,82,81,90,87,79,83,78,77,77,76,63,87,69,74,69,87,40,32,74,80,79,80,35,30,25,10,10,13,10,6
13,Boubacar Bernard Kamara,80,86,31000000.0,69000.0,64,47,72,77,28,71,59,47,75,77,69,70,68,74,66,67,79,82,76,63,84,86,52,72,63,84,78,82,80,8,12,8,6,11
14,김민재 金敏在,79,83,22000000.0,49000.0,35,23,76,73,24,57,36,23,67,66,75,84,65,77,65,51,80,77,88,37,82,78,48,57,30,68,80,82,78,13,7,11,14,11
15,Alessandro Bastoni,84,90,60500000.0,75000.0,70,26,82,78,35,70,53,36,78,76,68,77,58,86,57,49,75,81,82,37,84,85,39,57,47,82,87,87,82,11,5,9,11,12
16,Diego Lainez Leyva,74,83,9500000.0,17000.0,72,64,48,75,64,81,67,50,64,77,83,71,89,67,91,61,58,56,42,65,61,39,71,67,66,74,50,54,51,14,13,14,7,9
17,Conor Gallagher,79,86,35500000.0,89000.0,69,77,49,77,63,78,65,70,76,82,69,78,68,80,68,79,58,93,64,78,79,71,78,78,55,72,62,75,67,7,6,15,9,9
18,Rubén Estephan Vargas Martínez,75,81,9000000.0,22000.0,68,68,66,71,62,78,59,48,69,77,88,89,91,72,90,72,85,75,62,73,49,48,71,64,60,63,59,51,45,12,7,5,6,11
19,Weston James Earl McKennie,79,84,26500000.0,86000.0,71,70,85,79,75,81,77,63,77,81,81,83,75,77,69,76,92,85,79,73,81,76,83,78,61,77,74,79,77,7,9,12,9,11
20,Lutsharel Geertruida,77,85,22500000.0,8000.0,70,61,80,74,31,72,56,30,68,75,76,78,74,69,72,49,89,78,78,42,70,72,64,68,40,75,74,79,78,12,11,13,12,10
