,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Ethan Hamilton,65,71,1100000.0,2000.0,61,59,62,66,54,66,59,61,64,66,67,58,62,63,60,74,62,86,76,70,78,55,59,62,59,65,61,64,59,7,11,5,9,11
1,Ben Folami,66,73,1700000.0,3000.0,59,64,59,59,36,70,35,55,55,69,78,80,82,54,73,57,61,70,75,57,30,25,57,57,59,57,23,20,20,12,12,13,5,8
2,Emanuel Vignato,72,82,5500000.0,16000.0,65,61,51,76,59,77,69,61,73,76,77,68,78,67,75,61,53,63,42,63,39,30,63,73,55,66,43,37,35,9,12,15,14,6
3,Tom van de Looi,68,75,2300000.0,2000.0,64,64,58,69,60,65,58,49,65,72,71,65,70,65,62,65,60,70,72,70,65,66,65,67,46,67,63,65,64,6,11,7,14,10
4,Mathías Olivera Miramontes,77,83,15500000.0,37000.0,74,49,71,70,38,72,67,41,60,76,71,76,66,78,41,56,74,76,74,48,79,75,63,60,42,70,72,76,75,14,14,12,13,15
5,Matthew Sean O'Riley,72,81,5000000.0,26000.0,66,68,53,75,52,69,65,52,70,75,65,68,64,66,70,62,57,80,64,64,61,59,74,77,54,73,57,64,56,14,12,5,13,6
6,Martín Exequiel Ojeda,76,82,12000000.0,10000.0,68,76,59,73,72,76,80,72,70,74,83,83,81,72,83,81,48,80,59,76,47,41,74,83,72,67,27,27,33,7,15,5,13,10
7,Tyrick Mitchell,76,82,11500000.0,38000.0,69,36,53,63,36,68,52,39,53,70,78,76,78,76,75,40,57,74,63,38,74,78,59,59,45,61,76,79,77,9,12,14,8,14
8,Marcelo Josemir Saracchi Pintos,73,78,4300000.0,9000.0,74,61,59,71,48,73,69,61,70,73,82,78,84,72,84,68,74,75,61,66,81,70,70,70,58,76,69,68,69,8,8,11,10,9
9,Enzo Ebosse,70,78,3300000.0,8000.0,66,28,68,62,27,65,51,31,53,70,69,71,52,63,61,45,75,69,74,38,65,71,51,45,41,52,69,74,72,13,7,9,12,10
10,Armando Obispo,75,81,8000000.0,13000.0,41,35,72,75,37,62,41,58,73,70,74,78,69,72,66,64,87,73,84,41,73,74,29,47,39,62,72,72,76,12,14,11,8,8
11,Phakamani Mahlambi,70,77,0.0,0.0,65,74,43,69,51,74,56,52,54,72,88,83,62,53,77,55,54,61,49,61,48,33,66,68,62,51,41,41,37,11,6,13,11,8
12,Olimpiu Vasile Moruțan,71,77,3000000.0,3000.0,64,69,50,70,57,75,70,66,69,75,76,71,85,64,87,76,55,68,46,74,60,44,66,72,62,68,52,42,38,10,12,15,6,11
13,Mauro Jaqueson Júnior Ferreira dos Santos,76,82,11000000.0,14000.0,75,62,58,75,65,79,75,74,72,79,83,84,90,72,81,68,43,86,35,69,77,71,72,75,68,71,69,70,66,7,14,6,13,8
14,Cristian Ezequiel Ferreira,69,75,2200000.0,7000.0,75,63,55,71,71,72,80,77,74,71,75,76,79,65,75,84,61,63,59,73,65,55,68,75,67,75,57,60,58,10,11,5,8,9
15,Patric Pfeiffer,71,77,2700000.0,11000.0,34,29,71,63,34,51,29,28,48,57,55,93,42,63,38,48,69,64,90,26,66,69,36,28,39,62,72,73,68,13,11,10,11,11
16,Roozbeh Cheshmi,66,67,0.0,0.0,38,36,67,66,38,48,42,41,59,58,62,59,53,53,64,54,61,53,74,42,72,62,33,42,44,46,66,68,64,9,10,7,9,9
17,Benjamin Johnson,74,81,8000000.0,40000.0,71,34,65,69,30,66,60,39,59,69,75,76,66,66,69,45,75,75,70,37,67,72,56,50,39,65,74,74,72,10,10,15,12,9
18,Manuel Morlanes Ariño,73,80,5500000.0,19000.0,67,64,55,78,60,72,68,70,76,74,72,65,72,73,73,66,64,72,65,65,66,70,60,75,68,73,72,69,68,5,9,14,11,14
19,Pep Biel Mas Jaume,75,77,7000000.0,21000.0,68,73,52,75,67,74,72,69,69,76,75,74,87,73,90,70,55,85,63,72,64,45,75,75,65,76,48,49,49,8,14,7,9,6
20,橋岡 大樹,69,74,2000000.0,6000.0,66,58,56,66,53,64,64,53,60,66,72,73,58,68,59,62,72,86,73,60,66,57,64,63,50,59,66,65,62,11,6,10,7,6
21,Mickel Carlos Miller,64,65,inf,3000.0,63,63,58,60,55,65,53,54,49,62,84,83,80,62,79,63,57,74,60,59,39,53,62,57,66,56,55,55,52,5,13,13,8,5
22,Curtis Jones,76,84,17000000.0,60000.0,63,64,50,78,60,80,68,51,75,81,69,68,77,74,76,74,57,76,68,73,71,67,71,76,60,80,65,68,60,6,13,7,11,7
23,Stephan Kofi Ambrosius,69,75,2000000.0,6000.0,30,25,66,61,29,43,30,28,56,56,69,71,71,53,64,48,89,59,80,23,78,67,30,32,38,56,66,71,66,15,15,6,8,6
24,Cristian Sleiker Cásseres Yepes,73,81,6500000.0,6000.0,59,55,64,73,47,72,72,69,65,74,77,77,74,68,80,62,72,85,66,67,84,70,62,64,48,70,71,77,72,9,15,13,8,12
25,Josha Mamadou Karaboue Vagnoman,71,79,4000000.0,10000.0,64,47,66,68,33,69,56,30,59,67,83,85,67,67,65,52,56,76,83,38,70,65,60,57,36,59,65,68,62,12,13,14,10,8
26,Rayan Aït Nouri,76,83,14500000.0,43000.0,75,42,62,71,39,78,72,58,66,76,78,76,74,70,76,46,57,74,56,44,65,72,62,67,42,69,73,77,74,15,11,8,14,12
27,Kristian Thorstvedt,72,79,4700000.0,19000.0,58,71,72,76,65,75,70,57,72,75,61,65,65,68,42,78,70,78,85,75,73,67,70,69,52,71,63,69,58,13,8,10,6,12
28,Imrân Louza,74,79,6500000.0,32000.0,64,62,49,77,51,75,70,70,75,80,56,65,68,71,77,66,46,71,54,66,63,65,72,75,69,75,59,72,60,7,15,6,6,5
29,Finn Gilbert Dahmen,71,79,3600000.0,10000.0,14,8,12,40,5,25,13,12,37,30,47,43,52,67,56,59,75,31,49,6,20,13,9,35,11,33,19,12,11,73,67,78,68,74
30,Arvin Appiah,65,78,1800000.0,5000.0,59,64,44,54,50,72,45,41,42,68,92,91,91,51,79,61,60,46,40,58,35,19,59,61,67,63,29,29,26,9,10,8,14,11
