,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Gianluigi Buffon,79,79,1900000.0,3000.0,13,15,13,37,17,26,20,13,35,28,33,27,50,78,49,53,69,34,65,13,38,28,12,50,22,70,13,11,11,76,73,70,90,76
1,Antonio Cassano,76,76,3400000.0,40000.0,85,70,42,86,79,85,79,78,80,89,42,34,45,74,74,70,34,34,60,76,28,14,76,86,78,84,11,14,12,4,10,6,13,8
2,Atiba Hutchinson,72,72,inf,22000.0,69,62,75,80,63,69,67,64,73,73,55,49,62,78,55,72,64,61,74,60,67,73,72,70,74,76,73,74,66,8,12,9,6,16
3,Gonzalo Gerardo Higuaín,75,75,2700000.0,10000.0,65,77,74,74,75,75,74,74,65,77,47,48,50,75,56,85,72,43,80,79,50,18,81,74,70,78,32,20,16,5,12,7,5,10
4,Hugo Lloris,87,87,9000000.0,80000.0,13,10,9,54,15,12,12,10,55,29,61,59,54,84,56,54,72,41,43,14,31,25,9,59,40,59,24,12,18,88,83,72,84,88
5,Jan Bert Lieve Vertonghen,81,81,7000000.0,21000.0,70,54,78,76,52,64,66,70,74,70,67,71,56,81,60,80,89,72,80,66,80,79,56,66,66,81,84,84,85,6,10,9,12,7
6,Ivan Perišić,83,83,22500000.0,120000.0,85,80,80,79,81,83,78,75,79,82,79,78,76,85,75,84,87,82,76,78,65,73,85,76,76,88,80,73,68,6,7,10,9,6
7,Odion Jude Ighalo,77,77,6500000.0,42000.0,66,79,81,70,76,71,64,55,55,76,67,71,65,76,72,81,76,86,85,73,74,32,79,65,73,74,37,45,41,9,11,13,16,8
8,吉田 麻也,73,73,1500000.0,18000.0,36,34,73,63,56,60,38,33,52,68,52,52,64,72,57,50,82,62,75,41,66,73,42,50,54,68,73,77,74,12,16,8,6,13
9,Nicolás Hernán Gonzalo Otamendi,81,81,8500000.0,18000.0,52,54,79,73,57,51,50,39,70,66,60,65,58,80,58,69,90,78,82,56,90,84,48,53,45,79,84,83,80,12,5,8,11,12
10,Marc-André ter Stegen,88,89,68500000.0,210000.0,18,14,11,61,14,21,18,12,63,30,45,50,39,85,43,65,79,35,78,10,43,22,11,70,25,70,25,13,10,86,85,87,85,90
11,Grzegorz Krychowiak,78,78,9500000.0,34000.0,63,72,75,78,75,69,54,62,81,78,48,51,34,77,53,81,66,73,81,78,80,76,68,69,78,80,74,76,72,15,14,8,6,7
12,Pablo Sarabia García,81,81,25000000.0,95000.0,81,78,61,84,64,83,84,74,79,84,74,73,81,79,80,75,31,71,59,77,49,58,81,83,72,76,60,54,49,16,7,15,6,14
13,Carlos Henrique Venancio Casimiro,89,89,86000000.0,240000.0,58,64,80,84,62,67,68,74,83,78,60,66,61,87,66,88,85,88,90,81,91,88,75,77,66,84,87,88,87,13,14,16,12,12
14,Geoffrey Edwin Kondogbia,82,82,29500000.0,71000.0,64,69,77,83,62,76,64,66,81,79,68,70,73,84,57,87,79,88,91,83,86,85,80,82,53,83,80,82,80,15,10,10,8,10
15,Raphaël Varane,84,85,39000000.0,155000.0,42,46,85,78,42,61,46,52,77,75,77,84,62,82,39,52,80,67,87,53,78,84,55,59,43,82,85,86,83,11,11,9,5,14
16,Luiz Frello Filho Jorge,85,85,51500000.0,165000.0,75,64,56,92,71,79,75,76,89,87,63,47,75,83,72,71,58,87,66,62,79,81,69,87,89,84,67,81,71,14,7,13,14,8
