,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Cryzan da Cruz Queiroz Barcelos,71,71,2100000.0,14000.0,69,70,68,71,65,69,67,50,68,69,74,78,82,68,65,71,74,80,82,65,72,19,75,70,70,70,20,14,14,10,5,10,15,14
1,Amadou Diawara,74,77,5000000.0,16000.0,62,48,59,76,46,75,60,37,72,76,60,54,75,73,69,66,54,71,68,56,74,72,54,75,52,78,73,74,72,11,14,5,11,11
2,Vajebah Sakor,62,65,inf,1000.0,56,48,63,65,43,60,52,40,61,63,65,58,61,59,72,57,67,66,73,55,70,66,59,62,41,68,59,68,59,7,7,9,10,7
3,Abdou Lahad Diakhaté,55,71,inf,4000.0,49,37,54,60,46,51,46,45,62,50,62,58,59,55,65,61,62,58,61,46,56,48,56,49,48,58,59,57,55,13,13,11,13,12
4,Abdulelah Saad Hameed Al-Malki,69,70,1400000.0,16000.0,56,54,56,70,47,66,51,43,68,66,66,71,61,65,72,69,69,78,71,60,76,67,57,62,45,56,65,68,71,12,8,12,12,6
5,Philana Tinotenda Kadewere,73,74,3600000.0,46000.0,64,76,69,72,69,74,67,57,60,74,74,75,78,71,66,78,78,64,71,68,59,30,76,68,73,75,34,39,35,12,9,14,8,15
6,Conor Florin Davis,56,59,inf,550.0,33,56,55,48,48,55,50,50,35,54,69,65,75,56,81,53,78,56,66,51,49,19,52,52,50,47,30,23,21,13,8,7,6,12
7,Jake Clarke-Salter,69,75,2000000.0,13000.0,36,32,70,67,30,43,33,28,63,53,61,68,50,64,45,44,73,68,77,25,69,67,28,41,41,61,71,71,67,8,12,11,9,6
8,Callum Charles Johnson,63,64,inf,2000.0,60,38,56,57,33,60,41,33,53,58,71,70,71,58,62,60,81,74,71,52,66,59,55,58,39,61,58,60,59,6,6,11,15,8
9,Alan Mozo Rodríguez,75,79,7500000.0,11000.0,77,46,56,70,35,75,81,38,70,74,85,83,85,70,73,66,73,84,72,42,85,68,70,74,47,72,65,73,72,6,12,9,7,13
10,Alexis Francisco Peña López,64,68,inf,9000.0,41,33,61,63,39,32,38,27,54,58,54,54,57,59,46,59,71,66,77,43,79,61,27,39,52,59,57,62,61,11,13,14,15,9
11,Zachary Elbouzedi,62,68,inf,1000.0,52,53,41,58,50,61,52,59,57,62,85,87,74,53,68,54,55,61,57,52,41,33,55,54,54,61,31,35,41,6,11,13,10,7
12,Paolo Ghiglione,69,71,1700000.0,6000.0,74,50,58,67,50,70,49,40,60,70,76,83,64,69,59,60,41,55,72,42,62,67,70,64,59,64,63,68,68,7,13,7,7,14
13,Thiago dos Santos,70,70,1300000.0,5000.0,59,43,66,70,38,70,48,45,65,67,63,60,51,64,63,59,74,63,77,35,84,70,35,58,48,64,72,73,71,15,11,6,14,8
14,Franck Yannick Kessié,84,86,47500000.0,165000.0,66,73,68,83,60,78,61,54,75,84,77,79,70,81,77,84,72,93,86,78,84,84,74,76,88,84,85,84,78,9,11,12,12,10
15,Matija Šarkić,68,74,1500000.0,16000.0,11,13,18,27,13,12,18,12,30,25,40,33,33,66,28,50,52,20,42,17,20,6,6,22,26,27,11,19,14,68,66,67,68,68
16,Stefan Tone Marinovic,68,68,0.0,0.0,11,17,26,34,18,15,14,19,35,21,45,51,44,72,44,44,59,45,77,13,16,25,16,26,22,45,29,18,18,71,59,58,64,74
17,Ludovic Blas,79,83,25000000.0,28000.0,73,72,58,80,77,85,77,69,75,82,78,69,79,73,76,80,66,73,63,83,55,66,74,78,74,84,47,64,59,12,9,14,14,15
18,Silvan Hefti,74,79,6000000.0,4000.0,69,38,66,68,53,61,56,43,64,69,75,79,73,69,67,70,88,91,78,52,72,68,52,59,47,65,69,71,73,11,12,12,6,8
19,Zelimkhan Bakaev,74,77,5500000.0,41000.0,73,70,46,73,52,79,69,65,69,70,86,85,76,73,75,70,49,65,62,69,54,21,71,77,63,67,33,33,29,12,11,14,7,8
20,Jhon Janer Lucumí Bonilla,73,81,6500000.0,20000.0,61,23,71,72,23,58,39,31,71,68,67,69,63,70,60,38,71,71,84,28,73,74,33,36,36,71,70,74,73,6,11,10,8,7
21,Niklas Bernd Dorsch,77,82,14500000.0,23000.0,65,66,61,80,65,77,63,63,77,80,74,70,80,75,84,82,77,77,69,80,78,71,64,74,62,73,75,76,71,12,9,5,9,5
22,Nicolas Janvier,67,73,1600000.0,3000.0,62,55,56,70,45,67,62,47,69,70,65,63,79,66,85,63,60,71,64,64,64,60,61,67,55,63,57,55,58,12,5,6,13,6
23,Jason Eyenga-Lokilo,66,72,1400000.0,3000.0,58,58,40,61,45,66,62,67,56,66,83,77,88,65,87,61,49,61,50,58,41,29,62,65,55,53,19,28,27,6,6,7,12,13
24,Lee Grace,64,65,inf,1000.0,22,25,60,59,20,52,29,25,54,55,49,53,45,63,37,35,80,67,79,22,62,61,20,32,31,64,65,64,64,13,14,6,7,6
25,Jorge Enrique Flores Yrahory,67,67,inf,500.0,68,45,65,61,30,55,52,32,52,66,69,72,71,60,77,32,74,69,58,30,47,65,56,49,34,57,65,67,60,14,6,12,13,10
26,Jonathan Leko,64,67,inf,8000.0,57,62,56,61,50,67,53,34,44,64,90,90,78,61,73,63,65,58,65,56,57,30,61,57,50,55,32,36,29,6,12,11,8,9
27,Axel Tuanzebe,74,78,5500000.0,60000.0,52,26,71,75,41,66,45,37,70,70,74,87,66,74,66,53,74,63,75,34,76,73,52,61,50,77,73,75,73,5,8,5,13,12
28,Aly Keita,66,66,inf,1000.0,12,8,12,28,8,11,12,12,25,15,28,25,38,60,40,48,62,28,50,8,25,14,9,45,18,54,20,11,11,67,62,64,65,69
