,name,overall_rating,potential,value,wage,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive_Awareness,Standing_Tackle,Sliding_Tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes
0,Atiba Hutchinson,72,72,inf,22000.0,69,62,75,80,63,69,67,64,73,73,55,49,62,78,55,72,64,61,74,60,67,73,72,70,74,76,73,74,66,8,12,9,6,16
1,Manuel Peter Neuer,90,90,13500000.0,72000.0,15,13,25,60,11,30,14,11,68,46,54,60,51,87,35,68,77,43,80,16,29,30,12,70,47,70,17,10,11,87,88,91,90,88
2,Carlos Alberto Vela Garrido,81,81,16000000.0,14000.0,76,80,67,78,82,83,84,71,65,84,79,76,79,81,83,76,67,62,67,81,57,32,82,81,72,82,31,19,14,8,14,8,13,10
3,Javier Hernández Balcázar,79,79,8500000.0,13000.0,64,83,78,66,75,73,67,52,56,78,77,67,74,87,79,75,83,71,68,66,59,26,89,68,68,81,21,31,25,14,12,9,12,11
4,Ivan Perišić,83,83,22500000.0,120000.0,85,80,80,79,81,83,78,75,79,82,79,78,76,85,75,84,87,82,76,78,65,73,85,76,76,88,80,73,68,6,7,10,9,6
5,İlkay Gündoğan,85,85,44000000.0,185000.0,78,81,50,88,75,85,86,80,85,90,66,63,77,86,77,79,61,74,73,81,70,75,83,86,80,87,77,75,67,11,14,5,5,13
6,Kamil Jacek Glik,71,71,inf,3000.0,29,27,75,61,17,49,35,26,61,58,34,35,32,70,50,57,81,63,86,20,80,71,24,23,39,75,71,70,67,10,14,5,8,10
7,Jesús Manuel Corona Ruíz,81,81,25500000.0,40000.0,82,61,70,83,74,85,81,67,70,86,83,82,88,81,91,66,71,82,57,66,73,75,82,83,68,86,72,74,72,11,6,10,14,9
8,岡崎 慎司,68,68,inf,5000.0,64,66,71,70,71,68,53,50,66,70,59,53,75,72,69,70,81,53,67,64,70,45,72,67,70,65,41,56,45,10,6,14,6,6
9,Pablo Sarabia García,81,81,25000000.0,95000.0,81,78,61,84,64,83,84,74,79,84,74,73,81,79,80,75,31,71,59,77,49,58,81,83,72,76,60,54,49,16,7,15,6,14
10,Kalidou Koulibaly,87,87,54500000.0,175000.0,50,43,84,71,48,70,53,39,67,72,74,88,51,83,34,67,82,70,94,38,83,85,50,60,50,82,90,89,86,7,11,7,13,5
11,André Martín Carrillo Díaz,77,77,8500000.0,39000.0,75,72,72,72,78,84,79,55,77,81,82,86,81,72,62,77,73,67,75,74,53,38,76,73,68,76,47,39,44,11,14,13,12,7
12,Sadio Mané,89,89,101000000.0,155000.0,78,85,84,84,75,88,77,64,71,86,91,90,93,91,88,83,87,85,72,78,75,35,90,84,75,84,42,42,38,10,10,15,7,14
13,Sofiane Boufal,77,77,11000000.0,28000.0,72,71,38,79,72,87,76,64,70,81,81,77,88,71,85,71,35,61,57,68,51,23,76,79,72,73,18,42,35,9,16,10,14,7
14,Anderson Souza Conceição,82,82,31000000.0,64000.0,74,81,77,80,76,83,84,85,78,84,84,76,87,79,75,84,66,82,76,86,67,52,83,77,75,77,45,55,42,13,11,13,12,10
15,James Maddison,83,85,45500000.0,105000.0,83,78,35,85,76,85,86,86,84,86,77,69,86,80,83,83,51,78,53,81,70,44,82,86,74,86,59,65,42,11,14,14,12,14
16,Martin Ødegaard,84,89,63500000.0,105000.0,84,75,52,88,76,85,83,85,84,85,78,75,85,74,83,76,46,81,56,77,63,65,79,87,63,78,65,49,51,14,15,15,8,10
